insubordination,C1,1351,1230
thankful,B1,1348,1296
pile,A2,1348,808
seafood,A2,1347,922
kitten,B1,1347,814
patchy,C2,1347,1287
taunt,B2,1345,1245
plumber,B2,1345,1129
ludicrous,C1,1342,1294
self-conscious,C1,1341,1277
softly,A2,1341,1248
existence,B1,1340,968
confirmation,B1,1339,1098
foggy,A1,1339,1251
winding,B2,1338,946
sleepy,A2,1338,1286
speculation,C1,1338,1270
scare,B1,1337,942
assist,B1,1337,830
uncanny,C2,1337,720
sticky,B1,1335,768
sophomore,B1,1334,1093
frighten,A2,1332,1273
eternally,B2,1332,1203
isle,B1,1332,1121
provision,B2,1331,1107
infernal,C2,1330,773
headline,B1,1330,948
flour,A2,1329,902
bleed,B1,1329,742
resuscitation,C2,1329,911
embrace,B2,1328,816
hometown,A1,1327,966
impervious,C1,1327,1158
likely,A2,1326,1061
steal,A2,1325,908
fold,B1,1325,785
fold,B1,1325,785
clinch,C2,1325,613
marvel,C1,1325,1281
marvel,C2,1325,1281
pollutant,B1,1325,912
merry,A1,1324,1151
casual,B1,1324,925
paragraph,A1,1324,807
exhilarating,C1,1323,1297
verdict,C1,1322,1150
parental,B1,1322,980
cocktail,B2,1321,895
tissue,B1,1321,931
protrude,C2,1321,1253
craving,C1,1320,1048
dissension,C2,1320,1255
pebble,B2,1320,983
excess,B1,1320,1108
paratrooper,B2,1319,1102
demography,C1,1316,1072
crumb,C1,1316,681
brood,C2,1315,537
brood,C2,1315,537
maternal,C1,1315,887
atmosphere,B1,1314,935
commensurate,C2,1314,1270
bio,B2,1314,1120
fortunately,A2,1313,1292
toothpaste,B1,1313,825
substantial,B1,1313,1247
scope,B1,1313,882
toast,A2,1312,856
cleanly,C1,1311,1213
spray,B2,1311,771
spray,B2,1311,771
exorcist,C2,1310,675
credential,C1,1310,855
minus,B1,1309,840
astonishment,B2,1308,1277
disappoint,B1,1308,1290
I,A1,1308,574
refreshments,B1,1307,1236
injection,B2,1306,933
compulsory,B2,1304,1011
resent,C1,1304,1267
unconvincing,C1,1304,1243
edit,B2,1302,916
edit,B2,1302,916
homeward,B2,1302,575
intense,B1,1302,1076
motorist,B2,1301,1035
tick,B1,1301,658
tick,B1,1301,658
vegetable,A1,1301,1011
showbiz,B2,1299,1070
bedroom,A1,1299,832
calf,B1,1297,791
calf,C1,1297,791
nerve,B2,1297,887
meal,A1,1296,929
gig,C1,1296,818
wayward,C2,1295,1243
buzzard,C2,1294,741
cab,A2,1294,681
villager,B2,1292,1111
flask,C1,1292,766
shortness,B2,1291,1065
preschool,B1,1291,973
margin,B2,1290,817
dispensary,C1,1288,949
trampoline,C1,1288,725
path,A2,1287,535
involuntarily,B1,1286,1183
hypocritical,C1,1284,1218
pavement,B2,1284,887
mystique,C2,1284,514
delicious,A1,1284,775
careful,A1,1283,1099
coupled,C1,1282,1206
best,A1,1282,674
best,A1,1282,674
effortless,C1,1282,1239
impersonation,C1,1281,1074
accrue,C2,1281,1199
consent,B2,1281,874
an,A1,1280,751
heating,A2,1279,1049
amazingly,B2,1279,1259
attainable,B2,1279,1168
tragic,B1,1278,843
inexplicable,C1,1278,1228
pity,A2,1278,1008
melodious,C2,1277,1174
permission,A2,1272,1144
devotion,B1,1272,920
forecast,B1,1271,853
confused,A2,1271,1075
impersonator,C1,1271,1017
raw,A2,1269,744
stylistically,C1,1269,1233
nobility,B2,1268,869
bout,C2,1268,758
sarcasm,C1,1268,1115
seedling,C1,1267,977
respiratory,B2,1266,767
claim,B1,1265,867
claim,A2,1265,867
tomato,A1,1265,774
unaware,B2,1265,1217
unfriendly,B1,1264,1218
accommodation,B2,1262,1098
semi-final,B2,1262,966
surge,B2,1261,662
surge,C2,1261,662
surge,C2,1261,662
athleticism,C2,1261,1172
spare,B2,1260,760
spare,B2,1260,760
microwave,B2,1260,814
dime,B2,1260,740
cheat,B2,1259,714
instantaneously,C2,1259,1175
hospitable,B2,1258,1211
justly,C1,1258,1173
extravagance,C1,1258,1176
exact,B1,1258,1055
exact,C2,1258,1055
hypothesis,C2,1258,795
celebrate,A1,1257,930
motherland,B1,1257,923
jealous,B1,1257,842
shirt,A1,1256,847
apostrophe,B2,1256,797
eyelid,B2,1255,791
surreptitiously,C2,1255,1221
obsession,B2,1255,889
perfume,A2,1253,623
envy,A2,1253,669
envy,B2,1253,669
vomit,B2,1252,1082
willing,B2,1251,772
chimney,B2,1251,704
mediation,C2,1251,902
notebook,A1,1250,858
fare,A2,1250,879
exterior,C1,1249,1124
define,B1,1249,1013
rosy,B2,1249,967
crumble,C1,1247,1211
enjoy,A1,1247,881
bore,B1,1247,695
life,A1,1247,792
percentage,B2,1246,1031
cellar,B2,1244,862
conduit,C2,1243,565
thick,A1,1242,951
underestimate,B2,1241,1143
brainwashing,C1,1239,908
indirect,B1,1239,982
restore,B1,1239,850
dilemma,B2,1237,828
roundup,C1,1236,712
numerical,B2,1234,953
extremely,A2,1234,1089
euphoria,C2,1234,1057
pint,B2,1233,836
educator,B2,1233,1040
fabricate,C2,1232,1106
skateboarder,B2,1231,727
decay,B2,1231,743
outfit,B2,1230,564
buccaneer,C2,1229,619
buccaneer,C2,1229,619
naughty,B2,1229,1069
intuitively,C1,1227,1144
moribund,C2,1226,1174
wry,C1,1226,1204
mortar,B2,1225,818
catering,B2,1224,967
petrified,B2,1224,915
wrench,C1,1222,755
comment,B1,1222,955
comment,B2,1222,955
gadget,C1,1222,582
ago,A1,1221,869
melon,A2,1221,714
subsidize,C2,1221,1141
reap,C1,1220,1155
unwell,B1,1220,1159
substitute,B1,1220,868
substitute,B2,1220,868
stratosphere,C2,1219,676
profession,B1,1218,970
become,A1,1218,899
domination,C1,1217,856
maverick,C2,1216,1131
limitless,C1,1215,1162
ambition,A2,1215,760
psychologist,A2,1215,1014
smart,A1,1214,623
logical,A2,1214,763
itself,A2,1214,843
substantiate,C2,1214,1173
viciously,C1,1212,1177
apt,C1,1212,416
bookstore,A1,1212,932
cloak,C1,1212,649
excessive,B2,1211,1059
reptilian,C2,1211,928
leisurely,B2,1211,1181
mug,A2,1210,906
duty-free,B1,1210,921
vibrate,B2,1210,1000
boyfriend,A1,1210,662
somehow,B1,1207,1146
lick,B2,1207,1003
acceptance,B1,1206,963
briefly,B1,1205,1178
ecosystem,B1,1205,822
poster,A1,1205,835
boring,A1,1204,581
vestigial,C2,1204,1006
curiously,B1,1203,1173
globally,B2,1202,1098
tramp,B2,1202,894
upset,A2,1201,1095
upset,B2,1201,1095
extinction,B1,1201,685
CD,A1,1200,931
mariner,C2,1200,1027
instinctive,C1,1199,1078
Soviet,B2,1199,944
manufacture,B2,1199,921
manufacture,B2,1199,921
grown-up,B2,1198,1150
grown-up,B2,1198,1150
breezy,B2,1197,1150
gardener,B2,1197,822
fail,A2,1197,781
consultation,C1,1197,916
diplomat,B2,1196,849
paw,B2,1196,881
raspberry,B1,1196,858
taut,C1,1196,1127
consumption,B1,1195,1033
seismic,C2,1195,802
scholarly,C2,1194,1063
necessary,A2,1194,925
purity,C1,1191,804
hone,B2,1191,609
wayside,C1,1191,1003
unwavering,C1,1189,1170
distortion,B2,1189,727
marginal,C1,1189,981
kinetic,C2,1189,748
newscaster,B2,1188,1020
lengthen,B2,1188,1114
embed,C2,1187,1073
cruelly,B2,1187,1150
lighten,B2,1186,1147
permanence,B2,1185,1029
rack,B2,1185,726
audition,B2,1185,788
twinkle,B2,1183,562
painstaking,C2,1182,1162
recuperation,C2,1182,1125
tiring,B1,1182,1143
defeat,B2,1182,915
defeat,B1,1182,915
mum,A1,1182,821
rental,B2,1181,816
wise,A2,1181,500
terrain,C1,1180,820
tantamount,C1,1179,1150
tantamount,C2,1179,1150
determination,B1,1179,929
isolated,C1,1178,1054
tactically,C2,1178,1097
whirlwind,C2,1178,1115
ebb,C2,1178,1082
steely,B2,1177,684
isolation,B1,1176,821
insect,A2,1176,832
informal,B2,1175,909
characteristic,B2,1175,1067
characteristic,B1,1175,1067
talented,B1,1175,913
pyre,C2,1174,869
apology,B1,1174,726
foreigner,A1,1173,788
fiend,C1,1173,642
camp,A1,1173,509
camp,A2,1173,509
fright,B1,1172,661
cop,A1,1172,544
consultancy,C1,1171,980
interested,A1,1170,1151
pendulum,C1,1170,672
pendulum,C1,1170,672
prop,C1,1170,740
prop,C1,1170,740
parochial,C2,1169,877
concession,B2,1168,771
clue,A2,1168,683
impersonate,C1,1168,1064
proliferate,C1,1167,1040
proliferate,C2,1167,1040
strangle,B2,1167,1061
appearance,A2,1167,784
bilingual,B1,1167,805
gorgeous,B1,1167,754
harm,B2,1166,683
harm,A2,1166,683
bar,A1,1166,502
bar,B1,1166,502
cordon,C2,1166,754
ID,A2,1166,702
eagerness,B1,1166,1143
chilly,C1,1166,1119
heel,B1,1165,747
shocked,B1,1164,1055
sentimental,C1,1164,818
symbol,A2,1163,802
astray,C1,1163,1090
hearty,B1,1162,1105
hijack,B2,1160,1000
hijack,B2,1160,1000
tag,B2,1159,579
tap,A2,1159,461
tap,B2,1159,461
salad,A1,1158,692
evacuation,B2,1158,819
war,A1,1158,659
recommendation,B2,1156,722
motto,B1,1155,901
morality,B2,1154,871
agony,B2,1153,780
lawmaker,B2,1153,1032
incipient,C2,1152,1092
relapse,C1,1152,678
relapse,C1,1152,678
symbolic,B2,1152,796
estimated,B2,1151,1043
wound,B1,1151,756
wound,B2,1151,756
superlative,A2,1151,960
diversion,B2,1149,711
basis,B1,1149,874
topic,A1,1148,806
tuition,B2,1148,985
lovingly,B1,1147,1133
ordain,C2,1146,798
hazardous,B2,1146,829
backup,B2,1145,705
inflate,B2,1145,1030
unwise,B2,1145,1101
counterproductive,C2,1144,1037
nostalgia,C2,1144,767
lemonade,A2,1144,611
remain,A2,1142,718
mash,B1,1142,754
ethically,C1,1142,1021
delicately,B2,1142,1120
heighten,C1,1141,1101
seek,A2,1140,821
grieve,B2,1139,559
declination,C2,1139,669
provided,B1,1138,1017
rhyme,B2,1137,663
irregular,B1,1137,956
eclectic,C1,1137,844
eclectic,C1,1137,844
mountaineer,C1,1136,622
timing,B2,1136,855
pudding,B2,1133,741
domestically,C1,1132,1081
bum,B2,1132,636
daydream,C1,1131,560
daydream,C1,1131,560
harness,B1,1131,656
karaoke,B2,1131,775
kneel,B2,1131,996
engrossing,C1,1130,1093
illness,B1,1130,911
feedback,B2,1128,792
continuity,C1,1128,785
continuity,C1,1128,785
appointment,A2,1128,938
embarrass,B1,1128,1105
cripple,B2,1128,1065
tyrant,B2,1127,683
archival,C2,1127,892
spire,C2,1127,610
ours,A1,1126,808
latest,A2,1125,874
whip,B2,1125,655
innovate,C1,1125,1062
patiently,B2,1124,1100
haphazard,C2,1124,1094
checkout,B1,1124,818
gravy,B1,1123,736
printer,A2,1123,742
radium,B2,1121,524
rash,B2,1121,560
lyrical,C2,1121,730
corrupt,B2,1121,940
genuine,B2,1121,820
prescriptive,C2,1121,842
horrible,B1,1120,592
accidental,B1,1120,852
astronomer,B1,1120,807
"laud ",C2,1120,633
physiological,C2,1120,889
gem,C1,1119,506
flicker,C1,1119,757
averse,C2,1117,1029
yell,B1,1117,526
yell,B2,1117,526
prolifically,C1,1117,1093
heavily,A2,1116,1095
striking,B2,1116,931
metric,B2,1115,743
via,B1,1115,527
elude,C1,1115,1089
firework,B1,1114,896
browser,B2,1113,553
garment,B1,1112,789
gap,B1,1110,589
deeply,A2,1110,976
euphoria,C2,1110,584
carrot,A2,1109,559
lush,B2,1109,630
crawl,B2,1108,639
dude,B1,1108,898
darkroom,C1,1108,900
first-floor,B1,1107,913
recumbent,C2,1107,785
genre,B2,1107,775
hitch,C2,1107,582
flashback,C1,1106,663
provide,A2,1106,849
underline,A1,1106,1035
underline,B1,1106,1035
amazement,B2,1106,1077
blindly,B2,1106,1075
presenter,B2,1105,833
remedy,B1,1105,617
peep,B2,1105,561
everlasting,B2,1103,746
frigate,B2,1102,741
anybody,A1,1102,869
tailor,C1,1102,675
tailor,C1,1102,675
vegetarian,B1,1101,585
vegetarian,B1,1101,585
wardrobe,B1,1101,674
induction,C1,1101,784
quarantine,B2,1100,647
exploitation,C1,1100,875
rattle,B2,1100,905
swimmer,B1,1099,736
staple,C1,1098,697
new,A1,1098,750
conciliation,C2,1097,879
mediocrity,C2,1097,1016
snowball,B2,1095,578
souvenir,B1,1094,808
worried,A2,1094,1018
posit,C2,1094,1009
romp,C2,1094,1072
limp,B1,1093,611
adrenaline,C1,1093,604
bestseller,B2,1092,895
dip,B2,1092,722
span,B2,1092,661
snowboarding,A2,1092,679
posh,B2,1092,1002
dedication,B2,1090,815
getaway,B2,1089,686
stair,A2,1089,554
windsurfing,B1,1089,854
tasty,B1,1088,1043
consignment,C2,1088,913
pallet,B2,1088,552
thirdly,B2,1087,1063
worry,A1,1086,722
worry,A2,1086,722
demographic,C1,1086,899
demographic,C1,1086,899
closely,B1,1086,1064
completely,B1,1086,961
increase,B1,1084,858
increase,A2,1084,858
pride,A2,1084,443
impressionistic,C2,1084,995
smith,A1,1084,764
tumble,B1,1083,980
drugstore,A2,1083,890
significance,B1,1082,913
sock,A2,1081,576
relic,B2,1081,637
disappointed,A2,1080,1032
clutter,C1,1080,802
clutter,C1,1080,802
admittedly,B2,1080,1058
vaccine,B2,1079,628
pleasurable,C1,1079,932
surname,A2,1079,981
satisfaction,B1,1079,816
cinematographer,C2,1078,950
referent,B2,1078,639
agile,C2,1077,544
bearing,B2,1076,874
instinctively,C1,1076,1041
postman,B1,1075,869
compression,B2,1075,725
damaged,B1,1075,800
kindness,B1,1075,645
care,A1,1074,652
care,B1,1074,652
gardening,B1,1073,770
innuendo,C2,1073,979
jarring,C2,1073,1048
grandmother,A1,1072,760
pH,B2,1072,920
packing,B1,1071,734
sprout,C1,1070,972
sprout,C1,1070,972
papaya,B2,1069,706
paradoxically,C2,1067,1049
unease,B2,1067,1020
crowded,A2,1067,649
cigarette,A2,1066,660
unequivocal,C2,1066,1030
darling,B2,1065,984
darling,B2,1065,984
alignment,C1,1065,614
alignment,C1,1065,614
collide,C2,1064,666
softly,A2,1064,647
safe,A2,1064,458
useful,A2,1064,915
classy,C1,1064,1029
flutter,B2,1063,705
heal,B1,1063,647
crude,C1,1062,750
farcical,C2,1062,1009
stubbornly,B2,1062,1046
rainstorm,B2,1062,994
motherland,B1,1061,970
infallible,C2,1060,812
fiddle,C1,1060,701
fiddle,C1,1060,701
remarkably,B2,1060,1051
dictator,B2,1059,730
pal,A2,1059,984
cannonball,B2,1059,846
banish,C2,1059,994
lurid,C2,1058,1005
protrusion,C2,1058,870
burst,B1,1058,581
burst,C1,1058,581
grouping,B1,1056,980
voracious,C1,1056,1028
temperamental,C1,1055,1007
derision,C2,1055,1022
arcane,C2,1055,853
sympathy,B1,1055,733
pear,A2,1055,652
conditionally,C1,1054,894
handbag,A2,1054,793
proverbial,C2,1054,994
slice,A2,1053,618
slice,B2,1053,618
hurry,A1,1053,710
hurry,A2,1053,710
distressing,B2,1052,961
toe,A2,1052,685
transient,B2,1052,888
remarkable,B1,1051,888
mild,B1,1049,786
Olympic,A2,1049,945
wink,B2,1048,584
my,A1,1048,702
elderly,A2,1047,809
extant,C2,1046,946
hug,B2,1046,534
hug,A2,1046,534
acoustically,C1,1046,966
transform,B1,1045,733
hotelier,C2,1045,970
glorify,B2,1045,989
tidy,A2,1045,996
tidy,A2,1045,996
spokesman,B2,1045,864
interesting,A1,1044,906
haunting,B2,1044,632
barely,B1,1044,907
perceptive,C1,1044,1023
capsule,B1,1043,642
shiny,B1,1042,596
ephemera,C2,1042,939
meditate,B1,1042,923
tile,B1,1041,657
sew,A2,1041,933
assignment,B1,1041,777
discount,B1,1041,683
guts,B2,1040,471
overlook,B2,1040,650
pop,A1,1040,630
pop,B2,1040,630
malleable,C2,1040,902
postman,B1,1039,611
literally,B2,1037,965
staccato,C1,1037,900
staccato,C1,1037,900
silhouette,C1,1036,583
mountaintop,B1,1035,828
dwarfism,C2,1035,734
disapprove,B2,1034,972
repose,C2,1033,856
repose,C2,1033,856
pickle,B2,1033,576
flexible,B2,1033,770
allowance,B1,1032,604
aboard,B1,1032,930
aboard,C1,1032,930
pencil,A1,1032,716
methodology,C2,1032,780
contractually,C2,1032,979
whisper,B1,1031,937
whisper,B2,1031,937
geologically,C1,1030,1009
prospective,C1,1029,924
disciple,B2,1028,565
birthplace,B2,1027,729
broadly,B2,1027,1005
persecution,C1,1027,845
realist,C1,1026,734
immerse,B2,1026,951
inflation,B2,1024,773
blooming,B2,1024,693
gain,B1,1024,654
gain,B1,1024,654
hairy,B2,1024,613
visually,B1,1023,901
upright,B2,1022,754
upright,B2,1022,754
callous,C2,1022,980
arcane,C2,1022,590
arrest,B1,1022,783
arrest,B1,1022,783
broadcaster,B2,1021,763
collapse,B1,1020,720
collapse,B2,1020,720
shower,A1,1020,721
shower,B2,1020,721
solitary,C2,1020,688
solitary,C2,1020,688
ability,A2,1019,654
dependent,B1,1019,817
dependent,C1,1019,817
pickle,B2,1019,623
slot,B1,1018,653
fisherman,A2,1017,716
connoisseur,C1,1017,966
shimmer,C2,1016,285
screenwriter,C1,1016,942
lavatory,C1,1015,773
magpie,C2,1014,615
wealthy,B2,1014,910
painstakingly,C2,1013,1004
specially,B1,1013,926
suck,B2,1011,663
supposedly,B1,1011,995
bourbon,B2,1011,479
legislator,B2,1010,758
novelist,B1,1010,894
skylark,B2,1009,456
backpacking,B1,1008,841
calorie,C1,1007,664
figuratively,C2,1006,980
eligible,B2,1005,885
curl,B2,1005,474
billiards,C1,1004,538
sag,B2,1003,666
axiomatic,C2,1002,663
whom,A2,1002,778
primeval,C2,1002,831
uninteresting,B1,1002,962
tangled,C1,1000,556
idiomatic,C2,999,855
straighten,B2,997,927
soar,B2,996,960
midday,A2,995,827
privilege,B2,994,721
popcorn,B1,994,624
seedy,C2,994,946
foresee,B2,994,954
grapefruit,C1,993,635
pregnant,B1,992,802
injustice,C1,992,586
imitation,B2,992,648
evolve,B2,991,359
gymnastic,B2,991,854
tact,C1,991,905
disqualify,B2,990,916
crudely,C1,990,976
accuracy,B1,990,755
merchandise,B2,990,744
narrator,B2,990,536
delay,A2,988,711
delay,B1,988,711
mistake,A2,987,673
conceit,B2,987,892
turret,C2,986,421
suspiciously,B2,986,972
infected,B2,986,662
argument,A2,985,679
caution,B1,985,686
rumble,C1,985,689
rumble,C1,985,689
schoolmate,B1,985,943
abject,C2,984,879
exuberance,C1,984,947
imp,C1,984,425
caring,B2,983,719
mailbox,B1,983,663
folktale,C1,982,796
shoplifting,B2,982,749
swap,C1,982,646
swap,C1,982,646
swap,C1,982,646
subcontinent,B2,981,876
pedestrian,B2,980,764
pedestrian,C2,980,764
consolation,B2,980,637
grief,B2,980,662
forgive,B1,980,693
foggy,A1,979,510
conciliation,C2,979,639
steak,A2,979,623
vivid,B1,979,617
unhappy,A2,978,942
listener,B2,978,765
courageous,B1,978,578
glide,B1,978,573
daze,B1,977,693
discharge,B2,977,715
echolocation,C2,977,506
contagion,C2,976,619
physicality,C1,976,914
tights,A2,975,752
stipulate,C2,973,922
spill,A2,973,636
sensitive,B2,973,783
sparkle,B1,972,497
cabbage,B1,971,602
persistent,B2,970,802
smell,A1,969,672
smell,B1,969,672
despise,B2,969,953
ponder,B2,968,403
balanced,B2,968,685
emphasis,B1,968,910
guilt,B1,968,680
caller,B1,967,595
combustion,C2,967,654
juicy,B1,967,904
babysitter,B1,967,801
bake,A2,966,585
dim,B2,966,615
dominant,C1,966,668
plaque,C1,966,794
intruder,B2,966,584
experienced,B1,965,836
detract,C2,965,944
input,B2,964,737
lifelong,B1,964,763
newborn,B1,964,627
anarchic,C2,962,880
midwifery,C2,961,610
ideology,B2,961,750
proprietary,C2,960,738
purse,B1,960,597
adverb,B1,960,533
softness,B2,959,883
weep,A2,958,843
headphone,A2,958,642
seed,A2,958,301
petrol,A2,958,749
repeat,A1,957,749
good-looking,A2,957,925
next-door,B1,957,900
buzzard,C2,956,511
cheeky,B2,956,898
irate,C1,955,932
rosy,B2,955,537
salesman,B1,954,681
hi,A1,954,603
cripple,B2,954,468
unsurpassed,C2,954,936
arithmetic,B1,953,703
debris,B1,952,711
tangle,C1,952,852
tangle,C1,952,852
clap,B2,951,741
you,A1,951,730
serene,B2,951,660
drought,B2,949,642
thirdly,B2,949,932
uncharacteristic,B2,948,925
microcomputer,B2,948,682
gross,B2,948,591
swell,B1,948,543
sake,A2,947,646
marked,B1,947,711
businessman,A2,947,811
frugal,B2,947,887
vermin,C2,947,723
soak,B2,946,857
soak,B2,946,857
laziness,A2,946,868
canteen,B1,946,602
engage,B1,946,598
soar,B2,946,438
gush,C1,945,516
gush,C1,945,516
eyebrow,B2,945,778
exaggerate,B2,945,904
armchair,A2,945,750
delay,A2,943,360
delay,B1,943,360
carton,B1,943,445
nap,B1,941,747
subtract,B2,941,767
prawn,B2,941,606
housework,B1,940,772
prohibitively,C1,939,926
thirsty,A2,938,872
unwilling,B2,938,913
foolish,B1,937,644
privately,B2,937,912
hope,A1,935,452
hope,B1,935,452
vinegar,B2,935,587
amuse,B2,934,915
rearrange,B1,934,893
availability,B2,934,722
nightclub,B2,933,716
linger,B2,932,913
mingle,C1,932,909
pacific,A2,931,826
mischief,B1,931,555
inclusive,C1,931,618
difficult,A1,931,735
calamity,C2,930,484
blend,B2,929,689
blend,B1,929,689
reputation,B1,929,603
mournful,B2,929,895
conjure,C1,929,868
textbook,A2,929,746
reluctant,B2,928,746
playwright,B2,928,807
sponsor,B1,928,667
sponsor,B2,928,667
downstairs,B1,928,697
downstairs,A2,928,697
nano,B2,926,664
sociable,B2,926,850
carelessness,B1,922,870
spa,B2,922,615
snowboard,B1,922,564
resilience,C1,922,636
influenza,B2,921,517
chronology,C2,921,696
firmness,B2,921,843
unmanned,C1,920,688
by,A1,920,716
anthropologist,C1,920,804
indoors,B1,919,648
leash,B2,918,700
interrogative,C2,918,492
transcript,B2,917,634
brainstorming,B1,917,747
toil,B2,917,847
email,A2,917,570
fat,A1,917,400
fat,B2,917,400
heroine,C1,917,579
surround,B1,916,631
axiom,C2,915,474
entire,B1,914,847
unit,A2,914,281
invoice,C1,914,541
efficient,B1,913,786
snap,B2,913,359
nocturnal,C1,913,627
steer,B2,912,473
hello,A1,912,738
annoy,A2,912,880
shampoo,A2,912,676
unforgettable,A2,911,613
urgent,B1,911,700
fairly,A2,911,603
fortnight,B1,911,729
bouquet,C1,911,592
separately,B2,910,887
offer,A2,910,581
offer,A2,910,581
diaper,B1,909,531
shipwreck,B2,908,570
complexity,B2,908,662
complexity,C1,908,662
helper,B2,908,496
contractor,C1,907,692
boiling,B2,907,582
relevant,B2,907,759
oddity,C1,907,880
ostensible,C2,907,880
brim,C2,907,649
contested,C1,906,839
absence,B1,905,726
fill,A1,904,605
stink,B2,904,689
avid,C1,903,453
sweep,B2,903,608
reward,B1,902,607
reward,B2,902,607
practically,B2,902,874
injured,B2,902,793
invest,B1,902,616
evidently,B2,902,858
intersection,B2,901,633
structurally,C1,901,876
transparent,B2,901,636
grab,B1,900,539
compute,B2,900,612
absent,B1,899,747
scramble,B2,899,623
scramble,C1,899,623
magpie,C2,899,579
detail,A2,898,633
wayside,C1,897,533
friendliness,B1,897,857
vindication,C2,896,861
him,A1,896,455
roast,B2,894,612
roast,A2,894,612
plume,C2,892,512
set,A2,891,479
set,A1,891,479
contaminate,B2,891,830
antivirus,B2,891,449
lend,A2,890,598
adverse,B2,890,726
adverse,C2,890,726
mash,B1,889,574
needless,B2,889,865
coax,C2,888,777
tacitly,C2,888,861
scenario,C1,888,561
shabby,B2,887,849
flagging,C2,887,807
predilection,C2,885,868
carelessly,B1,884,868
macabre,C1,884,574
jumper,B1,884,482
novelty,B2,884,582
despair,B1,883,565
engaged,B1,883,732
barometer,B2,883,678
barometer,C2,883,678
viewer,B2,882,606
satisfied,B1,881,709
reply,A2,881,616
reply,B1,881,616
salve,C1,880,585
gaze,B2,880,483
effectively,B2,879,867
sag,B2,879,475
vein,B1,879,486
quirk,C1,878,402
quirk,C2,878,402
eco,B1,877,463
lemonade,A2,877,645
hi,A1,876,732
blanket,A2,876,553
photograph,A2,875,599
photograph,B2,875,599
outbreak,B2,875,603
fragment,B1,874,556
unassisted,C1,874,687
cheerfully,B2,873,861
donation,B2,873,622
haughty,C2,871,833
luckily,A2,871,851
filling,B1,870,715
merge,B2,870,556
chisel,C1,868,665
telltale,C1,868,255
sap,C1,867,444
estimate,B2,867,586
estimate,B1,867,586
aim,B1,866,618
aim,B2,866,618
ointment,B2,866,639
indignant,C2,865,845
diverse,B1,865,738
graph,B1,865,541
suspicion,B1,865,703
understand,A2,864,652
cola,A2,863,569
tea,A1,863,433
reliable,B1,862,706
thicket,C2,862,737
scythe,B2,861,581
faraway,B1,861,825
prevent,A2,860,669
inventor,B2,860,662
canned,B1,859,517
broccoli,B1,859,378
ponder,B2,859,843
claustrophobic,C1,858,802
probability,B1,858,632
hit,B1,857,381
hit,A2,857,381
disturbance,B1,857,488
elastic,C1,857,529
elastic,C1,857,529
wrap,B1,857,655
wrap,B1,857,655
nostril,B2,857,683
reassurance,C1,857,801
countrywide,B2,855,793
effectiveness,B2,855,703
consideration,B1,854,735
float,A2,853,554
float,B1,853,554
practitioner,C2,853,680
aerobics,B1,853,730
pluck,B2,853,765
pluck,C2,853,765
thinker,B2,852,482
opacity,C2,852,625
necklace,B1,852,552
parcel,B1,851,598
infallibility,C2,851,538
depravity,C2,851,737
plausibility,C1,851,752
steep,B1,850,569
curate,C2,850,744
clap,B2,850,516
blight,C2,849,417
blight,C2,849,417
murderer,B1,849,579
monotony,C1,849,806
attuned,C2,848,812
blubber,C2,848,525
bandage,B1,847,628
burdensome,B2,847,810
fuss,B1,847,832
porch,B2,847,558
start,A1,846,453
start,A1,846,453
hot,A1,846,494
alright,A2,846,790
alright,A2,846,790
desolation,B2,845,508
piracy,B2,844,584
overcome,B1,844,614
blink,B2,844,642
wasp,B2,844,372
inspirational,B2,843,720
melancholy,C2,843,585
melancholy,C2,843,585
password,B1,842,448
hardly,A2,842,739
contemptuous,C2,841,800
bum,B2,840,696
wondrous,B2,840,782
hopeless,B1,840,494
permeate,B2,838,709
clip,B1,837,530
hermetic,C2,836,456
reminisce,C1,836,814
unfeasible,C2,836,816
badly,A2,834,713
heat,A2,833,434
heat,B1,833,434
condone,C2,833,796
godly,B2,832,699
tasteless,B1,832,777
aspect,B1,832,594
abstraction,C1,832,567
passionate,B2,832,686
prescription,B1,832,624
ruthless,C1,831,519
feat,B2,831,533
entitle,B2,830,794
confection,C2,829,686
undaunted,C1,829,725
deliver,B1,829,552
aspire,B2,829,502
chemist,B1,828,656
parasite,C1,828,418
owl,B2,828,284
love,A1,828,615
love,A1,828,615
accessibility,B2,827,546
accessibility,C2,827,546
roadside,B1,826,597
hibernate,C1,826,694
politeness,B2,826,593
attachment,B1,825,497
bat,A1,824,411
bat,B1,824,411
shrimp,B1,824,555
stew,B2,823,545
clever,A1,823,594
handicapped,A2,823,638
wistful,C2,823,798
lethargy,C1,823,754
contrast,A2,822,646
motivation,B1,822,543
sky,A1,820,582
semester,A2,820,545
cooker,A2,820,482
undress,B1,820,674
sterility,C2,820,615
rediscover,C1,818,798
bubbly,C1,818,765
applaud,B1,818,792
pad,B2,818,209
handle,A2,818,509
handle,B1,818,509
sit,A1,817,283
thereby,C1,817,772
waistcoat,B2,817,511
unbeatable,B2,815,770
topographical,C2,815,691
cyclist,B2,815,441
inspire,B1,814,560
cherish,B1,814,774
takeaway,B1,814,692
nomad,B2,813,669
pasta,A2,813,497
frosty,C1,813,423
facial,C1,812,521
facial,C1,812,521
grandson,A2,812,635
ease,B2,811,640
ease,B2,811,640
stride,B2,811,413
vast,B1,811,675
pentagon,B2,810,540
